Time,UPHTRTMP_1,LOHTRTMP_1,WHDSSPUP_1,WHDISPUP_1,WHDSSPLO_1,WHDISPLO_1,DMDCYCLO_1,DMDCYCUP_1,VSHP_REQ_1,HEATCTRL_1,VFD_TSPD_1,FAN_CTRL_1,UPPERRLY_1,LOWERRLY_1,WHTRCNFG_1,WHTRENAB_1,WHTRSETP_1,ELECCNFG_1,OPRSTATE_1
2026-05-15T14:09:45,122.3,120.2,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:09:46,122.3,120.2,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:09:47,122.3,120.2,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:09:48,122.3,120.2,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:09:49,122.3,120.2,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:09:50,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:09:51,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:09:52,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:09:53,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:09:54,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:09:55,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:09:56,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:09:57,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:09:58,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:09:59,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:00,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:01,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:02,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:03,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:04,122.3,120.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:05,122.3,120,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:06,122.3,120,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:07,122.3,120,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:08,122.3,120,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:09,122.3,120,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:10,122.3,120,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:11,122.3,120,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:12,122.3,120,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:13,122.3,119.9,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:14,122.3,119.9,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:15,122.3,119.9,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:16,122.3,119.8,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:17,122.3,119.8,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:18,122.3,119.8,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:19,122.3,119.7,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:20,122.3,119.7,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:21,122.3,119.6,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:22,122.3,119.6,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:23,122.3,119.5,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:24,122.3,119.5,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:25,122.3,119.4,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:26,122.3,119.3,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:27,122.3,119.2,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:28,122.3,119.2,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:29,122.3,119.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:30,122.3,119,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:31,122.3,118.9,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:32,122.3,118.8,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:33,122.3,118.7,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:34,122.3,118.6,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:35,122.3,118.5,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:36,122.3,118.3,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:37,122.3,118.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:38,122.3,118,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:39,122.3,117.9,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:40,122.3,117.6,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:41,122.3,117.5,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:42,122.3,117.3,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:43,122.3,117.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:44,122.3,116.8,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:45,122.3,116.6,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:46,122.3,116.4,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:47,122.3,116.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:48,122.3,115.9,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:49,122.2,115.6,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:50,122.2,115.3,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:51,122.3,115.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:52,122.3,114.7,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:53,122.3,114.4,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:54,122.3,114.2,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:55,122.3,113.8,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:56,122.3,113.5,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:57,122.3,113.1,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:58,122.3,112.8,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:10:59,122.3,112.5,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:00,122.3,112,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:01,122.3,111.7,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:02,122.3,111.2,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:03,122.3,110.8,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:04,122.3,110.4,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:05,122.3,110,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:06,122.3,109.6,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:07,122.3,109.3,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:08,122.3,108.8,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:09,122.3,108.4,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:10,122.3,108,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:11,122.3,107.6,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:12,122.3,107.2,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:13,122.3,106.7,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:14,122.3,106.4,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:15,122.3,105.9,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:16,122.3,105.5,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:17,122.3,105,120,105,120,105,Off,Off,Off,Off,0,Off,Off,Off,Electric/Gas,Enabled,120,DualConcurrent,Standby
2026-05-15T14:11:18,122.2,104.6,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:19,122.2,104.1,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:20,122.2,103.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:21,122.2,103.1,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:22,122.2,102.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:23,122.2,102.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:24,122.2,101.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:25,122.2,101.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:26,122.2,100.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:27,122.2,100.6,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:28,122.2,100.1,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:29,122.2,99.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:30,122.2,99.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:31,122.2,98.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:32,122.2,98.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:33,122.2,98,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:34,122.2,97.6,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:35,122.2,97.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:36,122.2,96.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:37,122.2,96.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:38,122.2,96,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:39,122.2,95.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:40,122.2,95.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:41,122.2,94.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:42,122.2,94.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:43,122.2,94.1,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:44,122.2,93.6,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:45,122.2,93.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:46,122.2,92.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:47,122.2,92.6,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:48,122.2,92.3,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:49,122.2,91.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:50,122.2,91.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:51,122.2,91.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:52,122.2,90.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:53,122.2,90.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:54,122.2,90.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:55,122.2,89.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:56,122.2,89.6,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:57,122.2,89.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:58,122.2,88.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:11:59,122.2,88.6,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:00,122.2,88.3,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:01,122.2,88,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:02,122.2,87.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:03,122.2,87.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:04,122.2,87.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:05,122.2,87,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:06,122.2,86.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:07,122.2,86.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:08,122.2,86.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:09,122.2,85.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:10,122.2,85.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:11,122.2,85.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:12,122.2,85.3,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:13,122.2,85,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:14,122.2,84.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:15,122.2,84.6,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:16,122.2,84.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:17,122.2,84.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:18,122.2,84,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:19,122.2,83.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:20,122.2,83.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:21,122.2,83.3,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:22,122.2,83.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:23,122.2,83,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:24,122.2,82.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:25,122.2,82.6,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:26,122.2,82.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:27,122.2,82.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:28,122.2,82.1,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:29,122.2,81.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:30,122.2,81.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:31,122.2,81.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:32,122.2,81.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:33,122.2,81.3,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:34,122.2,81.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:35,122.2,81,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:12:36,122.2,80.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
